"A111A,A131A,A211A,A221A,A511A,H000C,H010A,H010C,H020A,H020B,H203C,I100B,I100C,I200C,J000A,J203A,J400A,J500A,J600A,O010A,O020A,P000A,P030A,P030B,P030C,P100A,Q000B,Q000D,Q010A,Q020A,Q030A,Q400A,Q900A,A112A,A113A,A114A,A115A,A118A,A119A,A143A,A144A,A145A,A146A,A148A,A149A,A151A,A153A,A154A,A156A,A158A,A159A,A171A,A173A,A174A,A175A,A176A,A177A,A181A,A192A,A193A,A195A,A197A,A201A,A204A,A213A,A215A,A216A,A217A,A218A,A219A,A226A,A227A,A228A,A229A,A231A,A238A,A242A,A243A,A244A,A245A,A247A,A433A,A529A,A534A,A752A,Ganancia,ID_ESTRATO_2.0,ID_ESTRATO_3.0,ID_ESTRATO_4.0,ID_ESTRATO_99.0"
"9105.131,3415.212,50.576,50.576,0.0,6513.0,23328.0,1858.0,35407.0,30752.0,209.0,2768.0,96.0,0.0,1092.107,35.323,7.945,16.364,3.208,9013.02,6.113,0.0,0.0,0.0,0.0,0.0,726.427,10.642,4310.253,645.547,433.096,17.824,31.413,98.988,0.0,0.067,0.0,0.49,0.454,88.156,3.234,95.351,57.48,8.61,1.498,7.965,51.478,7.111,13.147,3.352,0.0,46815.286,42001.352,87002.463,218503.492,0.0,19.194,0.294,0.0,0.0,0.0,0.0,37.509,55442.653,0.556,0.93,0.0,1.481,0.0,0.454,79.26,11.871,7.964,0.328,25.472,0.578,88282.813,47.339,59.726,0.93,9.986,511.104,13.358,34.178,62.801,3628.0869999999995,0,1,0,0"
"1684.462,563.57,10.951,10.951,0.0,558.0,4971.0,160.0,4519.0,4121.0,27.0,1336.0,32.0,0.0,243.957,4.401,6.918,3.374,13.674,1671.742,0.18,0.0,0.0,0.0,0.0,0.0,304.389,1.518,1540.431,61.136,249.392,3.194,20.494,99.245,0.0,0.011,0.0,0.509,0.236,88.159,1.804,87.401,41.619,10.037,1.383,3.219,58.696,8.654,8.807,2.339,0.0,49076.041,43669.036,95673.913,204243.421,0.0,21.765,5.605,0.0,0.0,0.0,0.0,33.457,51903.666,0.65,0.584,0.0,1.943,0.0,0.236,82.172,3.261,13.303,0.17,18.966,1.093,172651.225,91.449,111.291,0.584,1.444,302.271,16.237,23.404,30.063,680.568,0,0,1,0"
"22363.712,9147.159,247.365,247.365,0.0,19291.0,68763.0,4383.0,105470.0,90562.0,609.0,5052.0,193.0,0.0,3098.621,115.142,22.897,35.095,23.276,22070.945,23.689,0.0,0.0,0.0,0.0,0.0,1816.666,24.067,10955.756,1798.144,1217.693,35.87,141.714,98.691,0.0,0.106,0.0,0.791,0.412,89.743,3.716,97.078,58.765,6.541,1.133,6.374,44.747,5.408,14.135,3.68,0.0,45062.33,41256.906,84601.029,197770.067,0.0,23.445,0.751,0.0,0.0,0.0,0.0,40.902,50965.35,1.107,1.748,0.0,2.704,0.0,0.412,77.43,12.708,8.606,0.254,27.0,1.002,78835.161,48.989,63.268,1.748,8.727,476.732,12.839,36.987,64.648,9731.239,0,0,0,1"
"3835.1,1671.891,55.096,55.096,0.0,2408.0,10644.0,502.0,23247.0,21341.0,60.0,129.0,4.0,0.0,454.307,13.368,0.584,1.693,0.738,3743.689,4.847,0.0,0.0,0.0,0.0,0.0,265.632,4.567,1724.543,431.819,186.287,3.58,34.436,97.616,0.0,0.126,0.0,2.183,0.075,95.262,2.943,99.609,68.325,1.795,0.373,4.716,28.037,1.422,8.199,3.008,0.0,42681.98,41494.151,62467.29,116406.015,0.0,21.002,0.162,0.0,0.0,0.0,0.0,43.594,49138.579,1.436,2.314,0.0,3.295,0.0,0.075,72.44,18.139,7.825,0.15,31.768,1.446,69970.168,44.967,62.076,2.314,8.124,451.302,11.158,46.559,70.228,1715.797,0,0,0,0"
"7739.019,3496.486,130.742,130.742,0.0,9812.0,29820.0,1863.0,42297.0,34348.0,313.0,819.0,61.0,0.0,1308.25,62.05,7.45,13.664,5.656,7642.494,12.549,0.0,0.0,0.0,0.0,0.0,520.218,7.34,3380.529,659.642,348.918,11.272,55.371,98.753,0.0,0.162,0.0,0.517,0.568,89.447,4.743,98.794,57.943,5.81,1.044,6.247,45.036,4.766,18.793,6.932,0.0,43871.563,40178.163,89280.576,132526.136,0.0,30.837,0.432,0.0,0.0,0.0,0.0,45.18,47899.037,1.692,2.934,0.0,3.739,0.0,0.568,75.869,14.804,7.831,0.253,28.184,1.243,61039.933,43.682,57.575,2.934,9.088,515.136,11.675,39.244,78.472,3706.7870000000003,1,0,0,0"
"9105.131,3415.212,50.576,50.576,0.0,6513.0,23328.0,1858.0,35407.0,30752.0,209.0,2768.0,96.0,0.0,1092.107,35.323,7.945,16.364,3.208,9013.02,6.113,0.0,0.0,0.0,0.0,0.0,726.427,10.642,4310.253,645.547,433.096,17.824,31.413,98.988,0.0,0.067,0.0,0.49,0.454,88.156,3.234,95.351,57.48,8.61,1.498,7.965,51.478,7.111,13.147,3.352,0.0,46815.286,42001.352,87002.463,218503.492,0.0,19.194,0.294,0.0,0.0,0.0,0.0,37.509,55442.653,0.556,0.93,0.0,1.481,0.0,0.454,79.26,11.871,7.964,0.328,25.472,0.578,88282.813,47.339,59.726,0.93,9.986,511.104,13.358,34.178,62.801,3628.0869999999995,0,1,0,0"
"1684.462,563.57,10.951,10.951,0.0,558.0,4971.0,160.0,4519.0,4121.0,27.0,1336.0,32.0,0.0,243.957,4.401,6.918,3.374,13.674,1671.742,0.18,0.0,0.0,0.0,0.0,0.0,304.389,1.518,1540.431,61.136,249.392,3.194,20.494,99.245,0.0,0.011,0.0,0.509,0.236,88.159,1.804,87.401,41.619,10.037,1.383,3.219,58.696,8.654,8.807,2.339,0.0,49076.041,43669.036,95673.913,204243.421,0.0,21.765,5.605,0.0,0.0,0.0,0.0,33.457,51903.666,0.65,0.584,0.0,1.943,0.0,0.236,82.172,3.261,13.303,0.17,18.966,1.093,172651.225,91.449,111.291,0.584,1.444,302.271,16.237,23.404,30.063,680.568,0,0,1,0"
"22363.712,9147.159,247.365,247.365,0.0,19291.0,68763.0,4383.0,105470.0,90562.0,609.0,5052.0,193.0,0.0,3098.621,115.142,22.897,35.095,23.276,22070.945,23.689,0.0,0.0,0.0,0.0,0.0,1816.666,24.067,10955.756,1798.144,1217.693,35.87,141.714,98.691,0.0,0.106,0.0,0.791,0.412,89.743,3.716,97.078,58.765,6.541,1.133,6.374,44.747,5.408,14.135,3.68,0.0,45062.33,41256.906,84601.029,197770.067,0.0,23.445,0.751,0.0,0.0,0.0,0.0,40.902,50965.35,1.107,1.748,0.0,2.704,0.0,0.412,77.43,12.708,8.606,0.254,27.0,1.002,78835.161,48.989,63.268,1.748,8.727,476.732,12.839,36.987,64.648,9731.239,0,0,0,1"
"3835.1,1671.891,55.096,55.096,0.0,2408.0,10644.0,502.0,23247.0,21341.0,60.0,129.0,4.0,0.0,454.307,13.368,0.584,1.693,0.738,3743.689,4.847,0.0,0.0,0.0,0.0,0.0,265.632,4.567,1724.543,431.819,186.287,3.58,34.436,97.616,0.0,0.126,0.0,2.183,0.075,95.262,2.943,99.609,68.325,1.795,0.373,4.716,28.037,1.422,8.199,3.008,0.0,42681.98,41494.151,62467.29,116406.015,0.0,21.002,0.162,0.0,0.0,0.0,0.0,43.594,49138.579,1.436,2.314,0.0,3.295,0.0,0.075,72.44,18.139,7.825,0.15,31.768,1.446,69970.168,44.967,62.076,2.314,8.124,451.302,11.158,46.559,70.228,1715.797,0,0,0,0"
"7739.019,3496.486,130.742,130.742,0.0,9812.0,29820.0,1863.0,42297.0,34348.0,313.0,819.0,61.0,0.0,1308.25,62.05,7.45,13.664,5.656,7642.494,12.549,0.0,0.0,0.0,0.0,0.0,520.218,7.34,3380.529,659.642,348.918,11.272,55.371,98.753,0.0,0.162,0.0,0.517,0.568,89.447,4.743,98.794,57.943,5.81,1.044,6.247,45.036,4.766,18.793,6.932,0.0,43871.563,40178.163,89280.576,132526.136,0.0,30.837,0.432,0.0,0.0,0.0,0.0,45.18,47899.037,1.692,2.934,0.0,3.739,0.0,0.568,75.869,14.804,7.831,0.253,28.184,1.243,61039.933,43.682,57.575,2.934,9.088,515.136,11.675,39.244,78.472,3706.7870000000003,1,0,0,0"
"9105.131,3415.212,50.576,50.576,0.0,6513.0,23328.0,1858.0,35407.0,30752.0,209.0,2768.0,96.0,0.0,1092.107,35.323,7.945,16.364,3.208,9013.02,6.113,0.0,0.0,0.0,0.0,0.0,726.427,10.642,4310.253,645.547,433.096,17.824,31.413,98.988,0.0,0.067,0.0,0.49,0.454,88.156,3.234,95.351,57.48,8.61,1.498,7.965,51.478,7.111,13.147,3.352,0.0,46815.286,42001.352,87002.463,218503.492,0.0,19.194,0.294,0.0,0.0,0.0,0.0,37.509,55442.653,0.556,0.93,0.0,1.481,0.0,0.454,79.26,11.871,7.964,0.328,25.472,0.578,88282.813,47.339,59.726,0.93,9.986,511.104,13.358,34.178,62.801,3628.0869999999995,0,1,0,0"
"1684.462,563.57,10.951,10.951,0.0,558.0,4971.0,160.0,4519.0,4121.0,27.0,1336.0,32.0,0.0,243.957,4.401,6.918,3.374,13.674,1671.742,0.18,0.0,0.0,0.0,0.0,0.0,304.389,1.518,1540.431,61.136,249.392,3.194,20.494,99.245,0.0,0.011,0.0,0.509,0.236,88.159,1.804,87.401,41.619,10.037,1.383,3.219,58.696,8.654,8.807,2.339,0.0,49076.041,43669.036,95673.913,204243.421,0.0,21.765,5.605,0.0,0.0,0.0,0.0,33.457,51903.666,0.65,0.584,0.0,1.943,0.0,0.236,82.172,3.261,13.303,0.17,18.966,1.093,172651.225,91.449,111.291,0.584,1.444,302.271,16.237,23.404,30.063,680.568,0,0,1,0"
"5775.285,2319.235,44.126,44.126,0.0,3931.0,17366.0,1223.0,26910.0,24202.0,239.0,2445.0,113.0,0.0,666.31,36.612,3.33,6.245,1.036,5681.76,5.319,0.0,0.0,0.0,0.0,0.0,397.577,13.9,2749.338,406.52,192.08,7.992,32.125,98.381,0.0,0.092,0.0,1.225,0.303,85.718,5.495,94.538,57.458,8.787,0.937,7.042,47.047,7.85,10.063,4.418,0.0,38368.651,33879.938,72070.866,94180.219,0.0,19.28,0.155,0.0,0.0,0.0,0.0,40.158,49520.327,0.764,1.302,0.0,1.903,0.0,0.303,81.148,11.999,5.669,0.236,28.58,0.948,72341.782,47.605,58.665,1.302,9.167,615.178,11.735,40.016,68.453,2553.862,0,0,0,1"
"938.226,381.23,13.103,13.103,0.0,305.0,1626.0,58.0,4249.0,4002.0,18.0,128.0,4.0,0.0,70.741,3.218,0.201,0.853,0.044,886.566,1.845,0.0,0.0,0.0,0.0,0.0,72.713,1.239,476.789,56.043,45.751,1.195,7.922,94.494,0.0,0.197,0.0,5.281,0.028,88.459,4.549,97.803,70.734,6.992,1.206,3.567,32.727,5.786,5.813,3.03,0.0,43506.15,39832.591,58509.091,116462.121,0.0,12.7,0.062,0.0,0.0,0.0,0.0,40.633,63464.292,1.398,2.23,0.0,3.437,0.0,0.028,81.128,9.536,7.785,0.203,33.036,1.348,97835.858,50.818,62.639,2.23,12.864,601.827,12.372,49.333,64.868,406.006,0,0,0,0"
"2040.387,762.18,17.466,17.466,0.0,1515.0,6907.0,571.0,5061.0,4117.0,110.0,592.0,54.0,0.0,278.87,18.608,1.549,2.237,0.396,2020.73,2.836,0.0,0.0,0.0,0.0,0.0,134.832,2.373,888.059,171.025,87.068,2.964,9.458,99.037,0.0,0.139,0.0,0.602,0.222,83.155,6.673,94.879,40.122,10.172,0.802,8.267,46.025,9.37,18.652,8.359,0.0,40374.982,34777.295,77857.741,91679.567,0.0,21.817,0.142,0.0,0.0,0.0,0.0,37.355,60423.339,0.857,1.508,0.0,2.292,0.0,0.222,76.651,14.762,7.515,0.256,23.581,0.816,91848.264,43.524,56.782,1.508,14.295,693.327,11.638,30.857,65.786,851.183,1,0,0,0"
"2550.005,1072.598,9.373,9.373,0.0,1817.0,8304.0,571.0,14284.0,13038.0,94.0,1297.0,55.0,0.0,297.753,13.491,1.506,2.726,0.596,2539.058,0.458,0.0,0.0,0.0,0.0,0.0,166.841,9.589,1072.86,168.173,49.081,3.382,9.209,99.571,0.0,0.018,0.0,0.012,0.399,87.213,4.531,94.353,59.666,8.257,0.916,6.876,50.811,7.341,8.723,4.068,0.0,35856.575,31983.988,72924.324,103957.84,0.0,20.154,0.2,0.0,0.0,0.0,0.0,42.063,44803.592,0.367,0.72,0.0,0.874,0.0,0.399,82.356,12.91,3.768,0.26,30.4,0.707,54415.414,42.073,51.086,0.72,2.415,547.517,12.807,43.678,82.336,1184.7700000000002,0,1,0,0"
"246.667,103.227,4.184,4.184,0.0,294.0,529.0,23.0,3316.0,3045.0,17.0,428.0,0.0,0.0,18.946,1.295,0.074,0.429,0.0,235.406,0.18,0.0,0.0,0.0,0.0,0.0,23.191,0.699,311.63,11.279,10.18,0.451,5.536,95.435,0.0,0.073,0.0,3.474,1.018,89.718,6.835,89.984,77.604,3.447,2.264,4.348,58.621,1.182,8.172,0.0,0.0,35814.745,33996.0,44655.172,60196.262,0.0,13.208,0.0,0.0,0.0,0.0,0.0,41.849,24157.969,1.697,1.234,0.0,4.053,0.0,1.019,91.906,3.326,3.002,0.133,34.12,1.633,79353.148,126.336,137.463,1.234,3.686,1117.469,6.839,51.791,30.444,111.90300000000002,0,0,1,0"
"2916.447,623.024,2.648,2.648,0.0,52.0,648.0,31.0,211.0,190.0,16.0,1624.0,40.0,0.0,60.671,8.689,0.874,0.382,1.11,2876.921,0.298,0.0,0.0,0.0,0.0,0.0,316.509,0.205,1690.811,26.57,22.075,5.957,5.944,98.645,0.0,0.01,0.0,1.018,0.327,74.79,14.322,34.047,8.363,10.888,0.63,4.784,40.0,10.259,9.953,2.404,0.0,93628.086,74631.579,217225.0,292077.524,0.0,2.645,1.83,0.0,0.0,0.0,0.0,21.362,246937.772,0.091,0.151,0.0,0.425,0.0,0.327,96.543,1.517,1.26,0.34,19.274,0.339,694156.56,57.975,60.051,0.151,10.445,317.447,18.072,23.876,35.574,866.4809999999998,0,0,0,1"
"2916.447,623.024,2.648,2.648,0.0,52.0,648.0,31.0,211.0,190.0,16.0,1624.0,40.0,0.0,60.671,8.689,0.874,0.382,1.11,2876.921,0.298,0.0,0.0,0.0,0.0,0.0,316.509,0.205,1690.811,26.57,22.075,5.957,5.944,98.645,0.0,0.01,0.0,1.018,0.327,74.79,14.322,34.047,8.363,10.888,0.63,4.784,40.0,10.259,9.953,2.404,0.0,93628.086,74631.579,217225.0,292077.524,0.0,2.645,1.83,0.0,0.0,0.0,0.0,21.362,246937.772,0.091,0.151,0.0,0.425,0.0,0.327,96.543,1.517,1.26,0.34,19.274,0.339,694156.56,57.975,60.051,0.151,10.445,317.447,18.072,23.876,35.574,866.4809999999998,0,0,0,1"
"2108.769,881.684,10.428,10.428,0.0,39.0,444.0,28.0,45.0,34.0,16.0,941.0,36.0,0.0,83.685,9.582,0.389,3.625,0.56,2080.082,0.0,0.0,0.0,0.0,0.0,0.0,158.356,0.0,993.483,26.594,20.618,2.068,5.149,98.64,0.0,0.0,0.0,0.111,1.249,76.593,11.45,33.356,3.07,11.957,4.332,6.306,40.0,7.625,24.444,3.685,0.0,188479.73,158655.941,239550.0,312365.404,0.0,6.82,0.669,0.0,0.0,0.0,0.0,41.81,601421.555,0.495,0.995,0.0,1.183,0.0,1.249,94.806,2.538,1.968,0.197,37.842,0.491,714810.368,47.112,49.693,0.995,0.0,684.366,15.112,60.88,84.137,911.0829999999999,0,0,0,1"
"5.868,2.211,0.147,0.147,0.0,1.0,12.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,5.806,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.0,5.589,11.072,2.384,0.01,0.03,98.943,0.0,0.0,0.0,0.0,1.057,98.384,0.0,100.0,66.667,1.616,0.0,0.0,0.0,1.616,4.167,0.0,0.0,46416.667,45666.667,0.0,0.0,0.0,15.231,0.0,0.0,0.0,0.0,0.0,37.679,61416.667,2.505,0.77,0.0,6.649,0.0,1.057,29.285,58.014,12.491,0.052,28.187,0.157,530138.889,95.245,325.239,0.77,0.0,258.734,4.145,39.25,11.585,2.11,0,0,0,0"
"535.255,345.946,10.281,10.281,0.0,37.0,341.0,27.0,21.0,11.0,15.0,161.0,3.0,0.0,71.142,9.241,0.389,3.625,0.406,531.962,0.0,0.0,0.0,0.0,0.0,0.0,37.284,0.0,219.757,12.126,14.179,1.724,4.512,99.385,0.0,0.0,0.0,0.438,0.177,73.914,12.99,68.821,3.992,13.096,5.095,7.918,39.474,8.001,47.619,1.829,0.0,208627.566,173544.554,243184.211,263439.024,0.0,37.58,0.571,0.0,0.0,0.0,0.0,64.632,657692.015,1.921,4.075,0.0,2.972,0.0,0.177,87.102,4.806,5.62,0.683,51.341,1.788,479653.992,41.057,47.136,4.075,0.0,1537.551,14.778,105.511,137.118,356.169,1,0,0,0"
"1567.646,533.527,0.0,0.0,0.0,1.0,91.0,1.0,0.0,0.0,1.0,780.0,33.0,0.0,11.986,0.341,0.0,0.0,0.154,1542.314,0.0,0.0,0.0,0.0,0.0,0.0,120.281,0.0,768.137,3.396,4.055,0.334,0.607,98.384,0.0,0.0,0.0,0.0,1.616,91.482,2.845,10.066,0.0,5.673,0.0,1.099,50.0,5.673,0.0,4.059,0.0,131714.286,123202.247,170500.0,322234.932,0.0,1.159,1.285,0.0,0.0,0.0,0.0,34.034,590184.735,0.0,0.0,0.0,0.0,0.0,1.616,98.919,0.437,0.522,0.043,33.269,0.078,858992.257,48.999,49.535,0.0,0.0,577.427,15.49,49.856,68.707,552.8040000000001,0,1,0,0"
"11563.211,5323.216,190.163,190.163,0.0,15269.0,50305.0,3101.0,78304.0,66136.0,338.0,42.0,4.0,0.0,2287.955,60.259,18.304,24.843,20.57,11432.182,18.072,0.0,0.0,0.0,0.0,0.0,944.224,9.962,5522.124,1338.46,982.92,19.853,98.496,98.867,0.0,0.156,0.0,0.642,0.335,91.793,2.634,99.964,60.864,5.573,1.086,6.164,43.726,4.488,15.539,8.696,0.0,45481.662,42400.408,77954.722,112891.304,0.0,36.666,0.899,0.0,0.0,0.0,0.0,46.036,41375.897,1.646,2.388,0.0,3.572,0.0,0.336,69.357,16.811,12.345,0.249,26.182,1.237,61885.298,47.756,68.855,2.388,9.03,458.046,11.859,35.469,66.859,5399.812999999999,0,0,0,1"
"2813.511,1259.499,40.837,40.837,0.0,2098.0,8961.0,444.0,18932.0,17278.0,42.0,1.0,0.0,0.0,379.724,9.737,0.383,0.84,0.694,2793.046,2.998,0.0,0.0,0.0,0.0,0.0,187.389,3.193,1215.911,362.655,136.434,2.341,26.433,99.273,0.0,0.107,0.0,0.531,0.09,96.593,2.564,99.996,67.871,0.843,0.221,4.955,26.923,0.622,8.737,0.0,0.0,42375.181,41656.672,62416.667,109000.0,0.0,24.435,0.183,0.0,0.0,0.0,0.0,44.766,45153.044,1.45,2.342,0.0,3.242,0.0,0.09,69.729,20.797,7.824,0.134,31.316,1.516,62514.304,43.217,61.979,2.342,6.809,424.992,10.746,45.595,72.228,1278.6929999999998,0,0,0,0"
"4885.377,2309.132,102.36,102.36,0.0,8226.0,22294.0,1248.0,37062.0,30084.0,186.0,41.0,4.0,0.0,930.96,29.361,4.996,7.42,4.854,4817.517,9.548,0.0,0.0,0.0,0.0,0.0,320.858,4.967,2131.466,465.678,241.618,6.356,40.911,98.611,0.0,0.195,0.0,0.52,0.674,93.117,3.154,99.924,62.393,3.729,0.797,5.598,46.154,2.932,18.828,8.889,0.0,41758.321,39600.064,72856.079,112977.778,0.0,36.136,0.521,0.0,0.0,0.0,0.0,47.266,38873.622,2.098,3.547,0.0,4.433,0.0,0.675,73.855,16.136,8.372,0.22,28.109,1.418,48585.529,43.63,59.075,3.547,8.896,475.395,11.118,39.099,80.011,2375.2379999999994,1,0,0,0"
"3281.308,1421.029,40.199,40.199,0.0,4681.0,14609.0,1272.0,21107.0,17698.0,100.0,0.0,0.0,0.0,752.492,18.247,6.081,13.638,1.348,3238.951,5.526,0.0,0.0,0.0,0.0,0.0,318.168,0.983,1834.984,467.688,367.66,10.603,20.622,98.709,0.0,0.168,0.0,1.032,0.091,88.829,2.425,100.0,59.097,8.746,1.812,8.707,50.505,6.933,16.151,0.0,0.0,51508.796,46383.526,92156.566,0.0,0.0,40.45,0.179,0.0,0.0,0.0,0.0,43.307,39786.902,1.227,1.488,0.0,2.829,0.0,0.091,67.923,17.312,13.609,0.392,20.24,0.763,75639.965,55.922,82.332,1.488,13.418,447.438,11.777,25.376,52.6,1412.927,0,1,0,0"
"583.015,333.556,6.767,6.767,0.0,264.0,4441.0,137.0,1203.0,1076.0,10.0,0.0,0.0,0.0,224.779,2.914,6.844,2.945,13.674,582.668,0.0,0.0,0.0,0.0,0.0,0.0,117.809,0.819,339.763,42.439,237.208,0.553,10.53,99.94,0.0,0.0,0.0,0.0,0.06,88.119,1.296,100.0,21.315,10.585,1.31,3.085,62.5,9.275,10.557,0.0,0.0,50614.501,44762.034,182125.0,0.0,0.0,90.107,6.083,0.0,0.0,0.0,0.0,57.212,59099.22,1.161,1.073,0.0,2.029,0.0,0.06,53.888,6.731,37.623,0.088,18.658,1.67,111710.312,58.277,108.144,1.073,0.0,574.986,18.685,22.937,52.904,332.95500000000004,0,0,1,0"
"10222.57,5781.615,225.735,235.757,1.965,6081.0,15626.0,5662.0,1401.0,982.0,918.0,1398.0,933.0,455.0,1520.983,182.729,21.756,47.144,70.128,0.081,13.707,69.314,0.001,0.001,0.0,2.001,352.494,98.329,1468.167,1651.066,690.249,336.834,437.317,0.001,0.0,0.134,0.0,0.953,0.483,72.956,12.014,83.844,6.899,15.03,3.1,36.234,48.752,11.931,29.907,40.026,47.895,97336.682,80742.705,97041.423,102527.242,62548.421,34.23,4.611,10.839,7.555,10.262,7.09,56.557,284696.425,2.211,4.925,0.043,3.904,98.519,0.483,32.031,36.021,15.059,7.349,41.59,9.541,225705.781,14.362,44.838,5.143,4.103,317.284,7.69,71.205,126.136,5771.533999999999,0,0,0,1"
"1063.285,474.138,31.128,29.959,1.905,795.0,1586.0,520.0,980.0,705.0,212.0,22.0,8.0,21.0,112.568,23.411,0.946,4.602,0.109,0.081,3.342,3.287,0.001,0.001,0.0,0.001,61.095,3.076,223.569,300.845,63.37,42.551,47.38,0.008,0.0,0.314,0.0,0.516,0.898,64.925,20.797,93.718,35.793,14.278,4.088,32.787,64.634,10.189,28.061,26.667,14.789,70976.04,58096.184,71375.0,62433.333,28788.732,19.094,0.097,9.633,7.313,10.302,8.6,44.592,173169.467,2.936,4.593,0.217,6.565,98.358,0.9,32.989,44.391,9.351,6.279,33.784,6.991,247521.914,21.026,63.738,4.421,10.117,263.175,9.015,51.021,69.961,429.908,0,0,0,0"
"2701.662,1250.672,53.736,56.863,0.06,1175.0,3244.0,1071.0,308.0,204.0,274.0,208.0,79.0,124.0,241.148,49.507,2.927,9.231,55.816,0.0,9.865,42.242,0.0,0.0,0.0,2.0,157.594,75.253,680.709,738.155,280.169,192.177,245.351,0.0,0.0,0.365,0.0,2.112,0.754,64.208,20.53,85.119,7.381,15.262,3.828,33.015,51.215,11.434,33.766,27.526,37.126,74336.621,57156.515,92536.449,89567.944,33044.91,16.596,23.146,8.338,7.366,9.208,6.66,46.293,299705.727,1.995,2.515,0.077,4.297,97.048,0.757,31.86,34.549,13.113,8.995,37.109,11.483,511996.405,25.196,79.083,2.661,7.467,239.533,7.376,59.006,58.537,1238.8509999999999,1,0,0,0"
"3527.645,2042.62,122.499,126.916,0.0,1730.0,4627.0,1691.0,111.0,72.0,285.0,345.0,170.0,310.0,641.264,81.052,7.44,17.292,11.319,0.0,0.5,15.682,0.0,0.0,0.0,0.0,97.691,19.006,318.069,374.925,270.535,86.466,110.0,0.0,0.0,0.014,0.0,0.99,0.295,72.102,12.639,82.76,1.939,15.259,2.697,36.546,41.424,12.562,35.135,33.01,65.678,138591.744,117380.807,117808.14,126400.0,93338.983,43.182,1.765,8.18,9.132,7.683,5.154,57.903,356789.52,3.473,10.56,0.0,5.997,98.715,0.296,27.42,32.321,23.322,7.454,39.716,9.483,202619.214,9.016,32.883,10.941,0.343,332.093,8.422,65.883,176.089,2015.7169999999999,0,1,0,0"
"2929.978,2014.185,18.372,22.019,0.0,2381.0,6169.0,2380.0,2.0,1.0,147.0,823.0,676.0,0.0,526.003,28.759,10.443,16.019,2.884,0.0,0.0,8.103,0.0,0.0,0.0,0.0,36.115,0.994,245.82,237.141,76.175,15.64,34.586,0.0,0.0,0.0,0.0,0.0,0.307,79.726,5.467,80.435,0.026,14.806,3.045,38.58,44.277,11.761,50.0,45.097,0.0,85265.521,71845.469,86623.494,97609.073,120000.0,57.437,0.548,8.466,4.622,8.102,7.703,68.744,262537.148,0.627,3.015,0.0,0.912,99.693,0.307,40.341,38.916,12.501,2.567,50.792,5.676,79426.747,8.39,20.797,3.613,0.0,464.513,5.927,103.217,330.54,2087.058,0,0,1,0"
"9402.569,5254.106,222.934,234.906,1.965,5832.0,14876.0,5442.0,1294.0,904.0,873.0,1338.0,906.0,439.0,1440.544,175.174,19.015,46.69,69.939,0.001,13.706,66.213,0.001,0.001,0.0,2.001,328.159,95.46,1385.295,1605.943,651.906,270.178,406.331,0.0,0.0,0.146,0.0,1.034,0.508,73.153,12.16,83.9,6.714,14.687,3.241,36.582,48.473,11.446,30.139,40.374,51.106,96836.784,80596.711,97264.853,103737.968,63607.683,34.704,4.855,11.173,7.599,10.589,6.891,55.879,272614.85,2.374,5.161,0.047,4.243,98.409,0.508,32.07,37.178,15.092,6.255,40.461,9.407,224129.767,14.733,45.941,5.438,4.149,314.834,7.597,67.959,121.633,5260.165999999999,0,0,0,1"
"861.314,355.67,31.862,32.596,1.905,730.0,1415.0,468.0,911.0,649.0,191.0,14.0,3.0,17.0,98.335,20.379,0.871,4.555,0.109,0.001,3.341,1.689,0.001,0.001,0.0,0.001,55.405,0.207,217.064,277.621,48.685,41.693,45.682,0.0,0.0,0.388,0.0,0.614,1.1,65.147,20.724,94.476,37.002,14.129,4.632,33.074,64.746,9.497,28.76,17.647,14.286,69494.7,57198.214,69081.356,67470.588,26092.437,19.432,0.111,9.896,7.3,10.812,8.277,41.294,144463.851,3.712,5.051,0.268,8.958,98.012,1.103,34.414,44.015,7.719,6.61,29.59,7.243,256192.12,25.201,73.231,5.168,10.185,260.023,8.784,42.025,56.389,320.9179999999999,0,0,0,0"
"2237.976,978.981,50.536,53.71,0.06,1096.0,2975.0,1008.0,270.0,182.0,260.0,156.0,57.0,112.0,216.782,46.989,2.772,9.151,55.814,0.0,9.865,40.739,0.0,0.0,0.0,2.0,143.611,75.253,614.414,720.305,262.011,129.279,228.711,0.0,0.0,0.441,0.0,2.549,0.843,63.431,21.676,87.137,7.25,14.893,4.221,33.882,51.587,10.672,32.593,26.761,42.105,72867.899,55648.725,93232.143,94971.831,27210.526,17.191,25.747,8.357,7.508,9.347,5.949,43.744,262884.264,2.266,2.585,0.093,5.162,96.503,0.846,31.432,36.85,13.404,6.614,33.735,11.7,524897.959,27.454,87.343,2.748,7.649,228.763,7.347,50.909,50.083,973.8039999999999,1,0,0,0"
